Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
5508	-33.25159	-56.52835	23.27676	0.0493574	0.0240001	0.0653425	0.0450649	0.0731909	0.0553475	0.0992565	0.159066	0.0210683	0.0287157	0.0895358	0.136305	0.053873	0.0893681	0.00214814	0.0159515	0.0493761	0.0114648	0.0600756	0.0207908	0.0328518	0.153709	0.0338416	0.325463	0.578423	0.842995	1.18625	1.72884	3.07255	0.8116498	0.0360352	0.0175221	0.0477056	0.0329013	0.0534356	0.0404085	0.0724658	0.116132	0.0153817	0.020965	0.0653688	0.0995141	0.0393319	0.0652464	0.00156832	0.011646	0.0360488	0.00837033	0.0438604	0.0151791	0.0239846	0.112221	0.0247073	0.527289	0.472711	0.5272888	1.369701
5544	-30.67448	-54.47315	23.79867	0.0347907	0.0124658	0.0433322	0.0140523	0.0227351	0.0104688	0.0491282	0.0208188	0.0366925	0.133709	0.0315344	0.0829424	0.0341952	0.0181699	0.049301	0.00861574	0.0428921	0.0237767	0.00957823	0.0244879	0.045364	0.0383289	0.0642578	0.30836	0.563394	0.8361	1.19603	1.77496	3.24296	0.8506807	0.0408515	0.0146374	0.050881	0.0165003	0.0266958	0.0122926	0.0576867	0.0244456	0.0430847	0.157002	0.0370279	0.0973917	0.0401523	0.0213353	0.0578896	0.0101167	0.0503642	0.0279188	0.0112468	0.0287539	0.0532668	0.0450061	0.075452	0.377027	0.622973	0.3770268	0.8516377
5580	-33.40847	-56.2008	22.79233	0.0381055	0.0427136	0.0260653	0.0279739	0.129199	0.00779569	0.0747443	0.106888	0.0187288	0.186213	0.14265	0.122875	0.127279	0.153189	0.044955	0.0473348	0.086002	0.000840407	0.127206	0.056239	0.0390291	0.0352854	0.0397973	0.296876	0.553062	0.831285	1.20296	1.80812	3.36841	0.8781235	0.0226669	0.025408	0.0155048	0.0166401	0.0768536	0.00463723	0.0444613	0.0635821	0.0111408	0.110768	0.0848547	0.0730914	0.0757111	0.0911238	0.0267413	0.0281569	0.0511579	0.000499912	0.0756678	0.0334535	0.0232163	0.0209893	0.0236733	0.512883	0.487117	0.5128829	1.681109
5616	-33.60093	-57.38637	23.78545	0.0997059	0.0560724	0.0250849	0.108428	0.0651783	0.0155265	0.0280345	0.00371394	0.100194	0.110052	0.00794715	0.049376	0.0539141	0.0286604	0.0499834	0.00725265	0.0419756	0.0139887	0.0504849	0.0406861	0.0484637	0.052704	0.0899065	0.45427	0.680567	0.886868	1.12756	1.46936	2.20133	0.5705475	0.0869022	0.0488719	0.0218637	0.0945046	0.0568084	0.0135327	0.0244344	0.00323702	0.0873277	0.0959199	0.00692662	0.0430354	0.0469908	0.02498	0.0435648	0.00632131	0.0365853	0.0121923	0.0440019	0.0354614	0.0422403	0.0459361	0.0783612	0.437305	0.562695	0.4373046	1.147334
5652	-34.02443	-57.65347	23.62904	0.212876	0.0436175	0.000818576	0.0117859	0.108041	0.0413518	0.00818103	0.185071	0.0317691	0.224522	0.0377334	0.0338207	0.0320463	0.0573743	0.00435355	0.0229733	0.0632483	0.0315573	0.0634763	0.0581273	0.0039191	0.00453663	0.0354573	0.483165	0.701346	0.895228	1.11703	1.42583	2.06969	0.5259589	0.161679	0.0331274	0.000621707	0.00895136	0.0820572	0.0314066	0.00621348	0.140561	0.0241286	0.170524	0.0286585	0.0256868	0.0243391	0.0435757	0.00330651	0.0174482	0.048037	0.0239677	0.0482102	0.0441476	0.00297655	0.00344556	0.0269297	0.456556	0.543444	0.4565564	1.316659
5688	-34.70389	-57.50841	22.80453	0.00614202	0.0455753	0.00160284	0.028268	0.00890885	0.0132414	0.0121494	0.000261455	0.00433143	0.0520712	0.0684028	0.0212933	0.0676714	0.0119779	0.00354599	0.00243311	0.0209158	0.0185269	0.0101257	0.124917	0.0477818	0.000262642	0.00425644	0.062446	0.258562	0.655739	1.525	3.86755	16.0138	2.005398	0.010688	0.0793078	0.00278919	0.0491906	0.0155027	0.023042	0.0211419	0.00045497	0.00753734	0.0906118	0.119031	0.0370535	0.117758	0.0208434	0.00617056	0.00423398	0.0363967	0.0322396	0.0176202	0.217375	0.0831475	0.000457036	0.00740685	0.778156	0.221844	0.7781563	0.5746631
5724	-34.80802	-58.20141	23.39339	0.00843842	0.00431964	0.0218708	0.00866404	0.0258631	0.00450899	0.00491606	0.00453032	0.00621777	0.0366277	0.00924619	0.00493552	0.0368033	0.0192866	0.00294306	0.0702577	0.0306355	0.0586458	0.00225832	0.00321825	0.0561749	0.0293877	0.0233898	0.139314	0.382405	0.740892	1.34972	2.61503	7.17804	1.425187	0.0178349	0.00912974	0.0462249	0.0183118	0.0546628	0.00952993	0.0103903	0.00957502	0.0131415	0.0774141	0.0195422	0.0104314	0.0777853	0.0407631	0.00622028	0.148493	0.0647494	0.12395	0.00477306	0.00680191	0.118728	0.062112	0.0494353	0.659357	0.340643	0.6593569	0.4731396
5760	-33.58194	-56.70619	23.12425	0.242383	0.0402707	0.0540534	0.121538	0.112446	0.0530894	0.0412239	0.094274	0.0301582	0.0179243	0.0561069	0.396568	0.0793018	0.0549519	0.0514939	0.0293029	0.0251323	0.0944265	0.119045	0.0175519	0.0370583	0.0176967	0.0279289	0.610669	0.786207	0.927704	1.07793	1.27193	1.63755	0.3566176	0.133624	0.0222008	0.0297991	0.0670027	0.0619904	0.0292677	0.0227263	0.0519724	0.0166259	0.00988148	0.0309312	0.218624	0.0437183	0.0302945	0.0283881	0.0161544	0.0138552	0.0520564	0.0656284	0.00967618	0.0204299	0.00975601	0.0153969	0.817287	0.182713	0.8172868	1.813926
5796	-33.05752	-56.03923	22.98171	0.0330349	0.0223633	0.00643735	0.0226772	0.101881	0.00290148	0.00457826	0.0332875	0.0104749	0.0318063	0.0864444	0.0744748	0.0123332	0.00838369	0.0342563	0.0131337	0.0287005	0.0309969	0.0359105	0.0033988	0.00313719	0.000150272	0.00516505	0.0808473	0.293269	0.682019	1.46623	3.40984	12.369	1.818658	0.0545196	0.0369076	0.010624	0.0374256	0.168141	0.00478849	0.00755578	0.0549365	0.0172873	0.0524919	0.142665	0.12291	0.0203542	0.0138361	0.0565354	0.0216753	0.0473662	0.0511561	0.0592653	0.00560925	0.00517751	0.000248003	0.00852419	0.864629	0.135371	0.8646285	0.6059278
5832	-45.71053	-62.37058	16.66005	0.597613	0.159412	0.239887	0.0621822	0.206501	0.153043	0.166174	0.571865	0.193001	0.379088	0.266682	0.485417	0.513045	0.184938	0.210529	0.102496	0.137769	0.331751	0.133176	0.0666918	0.579181	0.00243843	0.00517016	0.863725	0.931044	0.977956	1.02254	1.07406	1.15778	0.10593	0.103968	0.0277332	0.0417337	0.010818	0.0359254	0.0266253	0.0289097	0.0994885	0.0335767	0.0659507	0.0463952	0.0844491	0.0892554	0.0321741	0.0366261	0.0178314	0.023968	0.0577154	0.0231689	0.0116025	0.100761	0.000424218	0.000899463	0.216633	0.783367	0.2166325	5.748049
5868	-37.80593	-61.04411	23.23818	0.0489787	0.0682142	0.0259408	0.00209934	0.00426955	0.0566299	0.0223461	0.0258496	0.0619834	0.0100218	0.0118747	0.0231217	0.00611641	0.0228817	0.0390895	0.037286	0.00277966	0.0133268	0.103471	0.0377698	0.0206565	0.0444478	0.000847982	0.121524	0.357756	0.72565	1.37807	2.7952	8.22885	1.523974	0.0709833	0.0988607	0.0375952	0.00304251	0.00618773	0.082072	0.0323854	0.0374631	0.0898306	0.0145242	0.0172096	0.0335095	0.00886432	0.0331617	0.0566511	0.0540374	0.00402847	0.0193141	0.149958	0.0547386	0.0299369	0.0644168	0.00122895	0.742577	0.257423	0.7425771	0.6900032
5904	-30.46722	-53.23473	22.7675	0.0123766	0.0637884	0.00387809	0.00413766	0.20503	0.0185549	0.00620817	0.0456446	0.00148408	0.0231965	0.075601	0.0834657	0.0321003	0.223312	0.0635833	0.0505616	0.00569898	0.0824821	0.0621624	0.0236065	0.0129654	0.017828	0.00986179	0.10779	0.337432	0.712529	1.40345	2.96356	9.27732	1.610688	0.0109768	0.0565737	0.00343946	0.00366968	0.18184	0.0164563	0.005506	0.040482	0.00131623	0.0205729	0.0670502	0.0740254	0.0284696	0.198055	0.0563917	0.0448429	0.0050544	0.0731531	0.0551316	0.0209365	0.011499	0.0158115	0.00874638	0.66801	0.33199	0.6680101	1.127528
5940	-33.85999	-56.93024	23.07026	0.325182	0.164012	0.0335089	0.0843093	0.0375955	0.0399181	0.0475283	0.00571196	0.105961	0.108837	0.0603898	0.10938	0.0841314	0.231667	0.0789785	0.0747086	0.0871691	0.0256359	0.0515105	0.0467494	0.0853352	0.0202866	0.093111	0.831203	0.913778	0.972261	1.02853	1.09436	1.20308	0.133682	0.16246	0.08194	0.0167409	0.0421206	0.0187825	0.0199429	0.0237449	0.00285367	0.0529375	0.0543746	0.0301705	0.0546456	0.0420317	0.11574	0.0394573	0.0373241	0.0435493	0.0128076	0.0257345	0.0233558	0.0426331	0.0101351	0.0465179	0.988126	0.0118738	0.9881262	2.001618
5976	-30.18999	-54.65954	24.46955	0.0168823	0.00497639	0.0256449	0.00714897	0.0816307	0.0400138	0.00409954	0.00190675	0.0461295	0.0894498	0.0147662	0.0683076	0.0441022	0.0439269	0.0301856	0.117753	0.00811945	0.012772	0.0254374	0.0209356	0.0326326	0.000233428	0.0229207	0.708425	0.845256	0.948903	1.05385	1.18307	1.41158	0.2492496	0.0222142	0.0065481	0.0337444	0.00940685	0.107412	0.0526514	0.00539431	0.00250896	0.0606986	0.117701	0.0194299	0.0898814	0.0580311	0.0578004	0.0397192	0.154943	0.0106838	0.0168058	0.0334713	0.0275478	0.042939	0.000307152	0.0301598	0.146376	0.853624	0.1463755	0.7599752
6012	-32.13029	-55.45266	23.32237	0.106037	0.0787255	0.121804	0.0163943	0.13273	0.0559572	0.0343642	0.0102938	0.00686014	0.111636	0.133045	0.0810255	0.254584	0.190136	0.0213929	0.051452	0.0132417	0.04673	0.0536732	0.178185	0.077394	0.00222519	0.128441	0.968189	0.984357	0.995093	1.00493	1.01589	1.03286	0.02337532	0.0556239	0.0412969	0.0638945	0.00859991	0.069626	0.0293534	0.0180264	0.00539981	0.00359862	0.0585607	0.0697915	0.0425035	0.133547	0.0997395	0.011222	0.0269901	0.00694617	0.0245131	0.0281553	0.0934701	0.0405985	0.00116727	0.067376	0.70251	0.29749	0.7025101	1.906328
6048	-35.82336	-58.49048	22.66712	0.142725	0.131082	0.0807632	0.0420531	0.0913972	0.200378	0.0339988	0.0051857	0.00211246	0.0890682	0.261503	0.0980582	0.16917	0.0842844	0.108553	0.152505	0.0105666	0.0157417	0.010803	0.13489	0.319056	0.0886558	0.014942	0.872554	0.935673	0.97947	1.02096	1.06875	1.14606	0.09857684	0.0623935	0.057304	0.0353064	0.0183839	0.0399552	0.0875971	0.0148629	0.00226698	0.000923482	0.038937	0.114319	0.0428671	0.0739545	0.0368458	0.0474548	0.0666689	0.00461929	0.00688162	0.00472265	0.0589686	0.139479	0.0387568	0.00653204	0.486748	0.513252	0.4867485	2.287491
6084	-34.02323	-57.6747	23.65147	0.0174782	0.0342841	0.00210764	0.105591	0.0678736	0.0321552	0.0147643	0.00808208	0.0601355	0.0545736	0.0469932	0.0355187	0.0529198	0.0299049	0.00303977	0.0251742	0.0306585	0.0195239	0.0863088	0.0668442	0.0786356	0.101315	0.127387	0.351658	0.600678	0.852983	1.17236	1.66479	2.84368	0.7556774	0.015871	0.0311314	0.00191383	0.0958815	0.0616322	0.0291983	0.0134067	0.00733888	0.0546056	0.0495553	0.0426719	0.0322525	0.0480535	0.027155	0.00276025	0.0228593	0.0278393	0.0177286	0.0783722	0.0606974	0.0714046	0.0919981	0.115673	0.576369	0.423631	0.5763692	1.101268
6120	-40.01031	-60.18968	20.17938	0.0206004	0.297524	0.020375	0.262949	0.20993	0.185412	0.0261204	0.0285563	0.255002	0.176389	0.373153	0.0885396	0.0463172	0.216889	0.0122328	0.00886522	0.0949616	0.098756	0.0237481	0.183296	0.200148	0.092625	0.0202183	0.120861	0.356804	0.725047	1.37922	2.80266	8.27394	1.527925	0.00700074	0.101109	0.00692414	0.0893591	0.0713415	0.0630094	0.0088766	0.00970442	0.0866584	0.0599432	0.12681	0.0300888	0.0157402	0.0737065	0.00415712	0.00301271	0.0322712	0.0335607	0.00807041	0.0622904	0.0680173	0.0314772	0.00687088	0.605392	0.394608	0.6053915	2.942609
6156	-32.77136	-55.95515	23.18379	0.00525487	0.150332	0.0002709	0.12999	0.165125	0.034773	0.0150952	0.0100811	0.0478468	0.172389	0.0273725	0.171599	0.361519	0.104193	0.0412039	0.0529474	0.00557403	0.0687014	0.000969962	0.0127299	0.212025	0.0700119	0.0204086	0.758258	0.873749	0.958768	1.043	1.14449	1.31881	0.2000957	0.00279453	0.0799462	0.000144064	0.0691286	0.0878134	0.0184922	0.00802761	0.0053611	0.0254448	0.0916761	0.0145566	0.0912558	0.192255	0.0554096	0.0219121	0.0281573	0.00296426	0.0365352	0.000515824	0.00676973	0.112754	0.0372322	0.0108532	0.562997	0.437003	0.562997	1.880413
6192	-33.27668	-56.76686	23.49018	0.000412847	0.028418	6.32892e-06	0.0592029	0.0244462	0.0232796	0.0300319	0.00846999	0.00413352	0.0787938	0.0181284	0.0754701	0.0602907	0.091191	0.00485994	0.0295302	0.00638725	0.0151102	0.000721948	0.0352291	0.01812	0.0116499	0.044337	0.169479	0.420763	0.76332	1.31007	2.37663	5.90043	1.283466	0.000617831	0.0425278	9.4713e-06	0.0885978	0.0365841	0.0348381	0.0449431	0.0126754	0.00618586	0.117916	0.0271293	0.112942	0.0902258	0.136468	0.00727296	0.0441923	0.00955859	0.0226125	0.0010804	0.0527208	0.0271167	0.0174341	0.0663509	0.424944	0.575056	0.424944	0.6682206
6228	-33.63107	-56.74061	23.10954	0.0761173	0.106937	0.00028002	0.0355297	0.0376804	0.00137737	0.0113274	0.00133098	0.00327838	0.120378	0.00490752	0.117351	0.0981117	0.0591964	0.0713743	0.0502793	0.0322525	0.0438935	0.010449	0.0502359	0.00929098	0.126219	0.0338474	0.16629	0.416883	0.761117	1.31386	2.39875	6.01359	1.297201	0.0690942	0.0970708	0.000254183	0.0322515	0.0342038	0.00125029	0.0102823	0.00120817	0.0029759	0.109271	0.00445472	0.106523	0.0890593	0.0537346	0.0647888	0.0456402	0.0292767	0.0398436	0.00948495	0.0456008	0.00843374	0.114573	0.0307244	0.597252	0.402748	0.5972525	1.101644
6264	-36.75404	-60.03201	23.27797	0.179754	0.0506152	0.00340854	0.0996753	0.0233	0.117842	0.0538181	0.0290841	0.00391996	0.213973	0.0609578	0.0877025	0.121398	0.143164	0.155415	0.0804802	0.0598126	0.0220755	0.100102	0.0554624	0.0229182	0.0524137	0.0301063	0.688418	0.833528	0.944775	1.05845	1.19972	1.45261	0.2699646	0.101705	0.0286382	0.00192856	0.0563966	0.0131832	0.0666754	0.0304504	0.0164559	0.00221792	0.121066	0.0344902	0.0496223	0.0686876	0.0810028	0.0879345	0.045536	0.0338422	0.0124904	0.056638	0.0313808	0.0129672	0.0296558	0.0170343	0.930466	0.0695345	0.9304655	1.767399
6300	-33.57675	-55.8623	22.28555	0.235172	0.0556944	0.0274017	0.00327325	0.0326807	0.0165135	0.0368026	0.0664847	0.0225993	0.0555081	0.0119353	0.103405	0.333859	0.119617	0.168242	0.233063	0.0194508	0.00241647	0.0583171	0.0216469	0.0820077	0.142518	0.0220733	0.214652	0.472156	0.791262	1.2638	2.11795	4.65871	1.112614	0.125715	0.0297723	0.014648	0.00174977	0.01747	0.00882756	0.0196734	0.0355404	0.0120808	0.0296727	0.00638017	0.0552764	0.178469	0.0639428	0.0899361	0.124587	0.0103977	0.00129176	0.0311742	0.0115717	0.0438384	0.0761852	0.0117996	0.483703	0.516297	0.4837033	1.870681
6336	-31.95408	-55.04249	23.08841	0.0230445	0.0114202	0.058268	0.137097	0.0566572	0.00983508	8.97928e-05	0.0373576	0.0254294	0.0529353	0.0614247	0.22029	0.104644	0.044702	0.0302549	0.0162138	0.155926	0.0135563	0.0435631	0.0418532	0.246605	0.144291	0.0573868	0.377375	0.621714	0.862192	1.15983	1.60846	2.64989	0.704643	0.0144675	0.00716966	0.0365811	0.0860706	0.0355698	0.00617453	5.63726e-05	0.0234534	0.0159648	0.0332332	0.0385629	0.1383	0.0656962	0.0280642	0.0189942	0.0101791	0.0978915	0.00851073	0.0273492	0.0262758	0.154821	0.090587	0.0360278	0.349855	0.650145	0.3498545	1.592846
6372	-33.70547	-57.1623	23.45683	0.0133771	0.0223492	0.0419211	0.0185199	0.0121131	0.0477006	8.24564e-05	0.0532053	0.0326142	0.0534945	0.125947	0.0334561	0.0340448	0.039995	0.0128804	0.0576875	0.0726538	0.0194854	0.167895	0.279191	0.0418312	0.125647	0.0265447	0.391388	0.632869	0.866989	1.15342	1.58011	2.55501	0.6782789	0.0100381	0.0167707	0.0314573	0.0138972	0.00908962	0.0357942	6.18747e-05	0.0399249	0.0244735	0.0401419	0.0945094	0.0251052	0.025547	0.030012	0.00966533	0.0432883	0.0545189	0.0146217	0.125987	0.209503	0.0313898	0.0942842	0.0199189	0.48657	0.51343	0.4865704	1.332635
6408	-36.31691	-58.74936	22.43245	0.140951	0.00352767	0.0294622	0.0530704	0.0364427	0.000753212	0.00343089	0.027246	0.0186535	0.0990665	0.0784341	0.0245368	0.0237957	0.148089	0.0520279	0.208708	0.0194064	0.00909156	0.0122705	0.00832923	0.00635515	0.0143288	0.0519505	0.0621782	0.258021	0.65531	1.52599	3.87566	16.0828	2.008505	0.131738	0.00329711	0.0275366	0.0496019	0.0340609	0.000703984	0.00320666	0.0254653	0.0174343	0.0925918	0.0733078	0.0229331	0.0222405	0.13841	0.0486275	0.195068	0.0181381	0.00849735	0.0114685	0.00778485	0.00593979	0.0133923	0.0485551	0.702149	0.297851	0.7021488	1.069928
6444	-27.89653	-51.78648	23.88996	0.147704	0.0116164	0.103559	0.0330741	0.102271	0.00703244	0.0157337	0.021128	0.00181046	0.023981	0.057039	0.0416336	0.0815828	0.0262629	0.0109601	0.043306	0.0450017	0.0507182	0.0544692	0.00499955	0.0106754	0.0320688	0.0110266	0.388527	0.630608	0.866022	1.15471	1.58577	2.57382	0.6835843	0.157525	0.0123888	0.110445	0.0352733	0.109071	0.00750004	0.0167799	0.0225328	0.00193084	0.0255756	0.0608316	0.0444019	0.0870074	0.0280091	0.0116889	0.0461855	0.0479939	0.0540906	0.0580909	0.00533198	0.0113852	0.0342011	0.0117597	0.813802	0.186198	0.8138024	0.9376536
6480	-29.35733	-52.92828	23.57095	0.223574	0.0276422	0.00902123	0.119346	0.0699297	0.0328018	0.0203078	0.114501	0.00400213	0.205104	0.0423965	0.208355	0.0970054	0.0390573	0.00787802	0.0718398	0.0118059	0.0285162	0.0367546	0.00328153	0.120366	0.0672648	0.122913	0.875767	0.937352	0.980018	1.02039	1.06683	1.14186	0.09591888	0.13279	0.0164179	0.00535809	0.0708846	0.0415342	0.0194824	0.0120617	0.068007	0.00237703	0.12182	0.0251811	0.123751	0.0576156	0.0231978	0.00467909	0.0426687	0.007012	0.016937	0.0218301	0.00194904	0.0714907	0.0399514	0.0730032	0.563553	0.436447	0.5635528	1.683665
6516	-28.75266	-52.51917	23.76651	0.102441	0.0329769	0.0186321	0.0565033	0.091638	0.0343127	0.0185073	0.00488351	0.0163276	0.0627049	0.0295787	0.0475757	0.0329834	0.025536	0.0114522	0.0849202	0.0378983	0.0161669	0.0120184	0.035543	0.0134345	0.0202275	0.104756	0.316659	0.570739	0.839485	1.19121	1.75212	3.15797	0.8314789	0.112446	0.0361979	0.0204519	0.0620222	0.100589	0.0376642	0.020315	0.00536051	0.0179223	0.0688296	0.0324677	0.0522226	0.0362051	0.0280302	0.0125707	0.0932147	0.0416	0.017746	0.0131923	0.0390147	0.0147467	0.0222032	0.114987	0.773924	0.226076	0.773924	0.9110173
6552	-31.06244	-55.26695	24.20451	0.0253825	0.110885	0.0701129	0.045771	0.10029	0.0625536	0.0221401	0.0773345	0.0260164	0.189138	0.0357034	0.0586447	0.0527551	0.0856053	0.023937	0.0359881	0.0492521	0.0505619	0.0266569	0.0312163	0.016242	0.0168318	0.0505776	0.978813	0.989611	0.996747	1.00326	1.0105	1.02165	0.015484	0.0200875	0.0877536	0.0554868	0.0362228	0.0793685	0.0495045	0.0175215	0.0612019	0.0205892	0.149682	0.0282554	0.046411	0.0417499	0.0677474	0.0189436	0.0284807	0.0389777	0.0400143	0.0210961	0.0247043	0.0128538	0.0133205	0.0400267	0.155991	0.844009	0.1559914	1.263596
6588	-33.11693	-55.56061	22.44368	0.144685	0.121057	0.0180307	0.108958	0.15737	0.0153395	0.00917611	0.0152084	0.123529	0.049876	0.0259966	0.262117	0.183909	0.0798886	0.00768661	0.0394921	0.173213	0.140574	0.101777	0.0595963	0.0417673	0.118172	0.00566931	0.350505	0.599717	0.852557	1.17294	1.66745	2.85303	0.7580513	0.0722309	0.060435	0.00900145	0.0543951	0.0785637	0.00765795	0.00458098	0.00759247	0.0616693	0.0248996	0.0129783	0.130857	0.0918127	0.0398828	0.00383738	0.0197156	0.0864729	0.0701789	0.05081	0.0297522	0.0208515	0.0589947	0.00283028	0.767954	0.232046	0.7679539	2.003087
